datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
1628,4,6,15,15-Jun-0004 00:00:00,278.002716064453,278.728118896484,277.277313232422
1658.5,4,7,15,15-Jul-0004 12:00:00,276.361541748047,275.445465087891,277.277648925781
1689.5,4,8,15,15-Aug-0004 12:00:00,274.757629394531,272.383575439453,277.131683349609
1720,4,9,15,15-Sep-0004 00:00:00,274.716522216797,272.480072021484,276.952972412109
1750.5,4,10,15,15-Oct-0004 12:00:00,275.751892089844,274.587768554688,276.916015625
1781,4,11,15,15-Nov-0004 00:00:00,276.754669189453,276.465240478516,277.044097900391
1811.5,4,12,15,15-Dec-0004 12:00:00,277.389923095703,277.706085205078,277.07373046875
1842.5,5,1,15,15-Jan-0005 12:00:00,277.848083496094,278.527313232422,277.168853759766
1872,5,2,14,14-Feb-0005 00:00:00,278.228668212891,279.180999755859,277.276336669922
1901.5,5,3,15,15-Mar-0005 12:00:00,278.568023681641,279.820983886719,277.315093994141
1932,5,4,15,15-Apr-0005 00:00:00,278.806060791016,280.353057861328,277.259063720703
1962.5,5,5,15,15-May-0005 12:00:00,278.747833251953,280.2548828125,277.240783691406
1993,5,6,15,15-Jun-0005 00:00:00,278.013610839844,278.739013671875,277.288208007812
2023.5,5,7,15,15-Jul-0005 12:00:00,276.372375488281,275.456268310547,277.288452148438
2054.5,5,8,15,15-Aug-0005 12:00:00,274.768218994141,272.394165039062,277.142272949219
2085,5,9,15,15-Sep-0005 00:00:00,274.726776123047,272.490325927734,276.963195800781
2115.5,5,10,15,15-Oct-0005 12:00:00,275.76171875,274.597595214844,276.925811767578
2146,5,11,15,15-Nov-0005 00:00:00,276.763977050781,276.474548339844,277.053405761719
2176.5,5,12,15,15-Dec-0005 12:00:00,277.398681640625,277.71484375,277.082489013672
2207.5,6,1,15,15-Jan-0006 12:00:00,277.856262207031,278.535491943359,277.177032470703
2237,6,2,14,14-Feb-0006 00:00:00,278.236236572266,279.188598632812,277.283905029297
2266.5,6,3,15,15-Mar-0006 12:00:00,278.575042724609,279.827972412109,277.322082519531
2297,6,4,15,15-Apr-0006 00:00:00,278.812469482422,280.359466552734,277.265502929688
2327.5,6,5,15,15-May-0006 12:00:00,278.753662109375,280.260711669922,277.246612548828
2358,6,6,15,15-Jun-0006 00:00:00,278.018859863281,278.744262695312,277.29345703125
2388.5,6,7,15,15-Jul-0006 12:00:00,276.377075195312,275.460968017578,277.293151855469
2419.5,6,8,15,15-Aug-0006 12:00:00,274.772338867188,272.398284912109,277.146392822266
2450,6,9,15,15-Sep-0006 00:00:00,274.730346679688,272.493896484375,276.966766357422
2480.5,6,10,15,15-Oct-0006 12:00:00,275.764709472656,274.6005859375,276.928833007812
2511,6,11,15,15-Nov-0006 00:00:00,276.766418457031,276.476989746094,277.055847167969
2541.5,6,12,15,15-Dec-0006 12:00:00,277.400543212891,277.716735839844,277.084350585938
2572.5,7,1,15,15-Jan-0007 12:00:00,277.857574462891,278.536773681641,277.178344726562
2602,7,2,14,14-Feb-0007 00:00:00,278.236999511719,279.189331054688,277.284637451172
2631.5,7,3,15,15-Mar-0007 12:00:00,278.575225830078,279.828155517578,277.322265625
2662,7,4,15,15-Apr-0007 00:00:00,278.812133789062,280.359100341797,277.26513671875
2692.5,7,5,15,15-May-0007 12:00:00,278.752807617188,280.259857177734,277.245758056641
2723,7,6,15,15-Jun-0007 00:00:00,278.017547607422,278.742950439453,277.292144775391
2753.5,7,7,15,15-Jul-0007 12:00:00,276.375396728516,275.459289550781,277.291473388672
2784.5,7,8,15,15-Aug-0007 12:00:00,274.770385742188,272.396331787109,277.144439697266
2815,7,9,15,15-Sep-0007 00:00:00,274.728210449219,272.491790771484,276.964660644531
2845.5,7,10,15,15-Oct-0007 12:00:00,275.762542724609,274.598449707031,276.926666259766
2876,7,11,15,15-Nov-0007 00:00:00,276.764404296875,276.474975585938,277.053833007812
2906.5,7,12,15,15-Dec-0007 12:00:00,277.398803710938,277.714965820312,277.082611083984
2937.5,8,1,15,15-Jan-0008 12:00:00,277.856292724609,278.535522460938,277.177093505859
2967.5,8,2,14,14-Feb-0008 12:00:00,278.236389160156,279.188751220703,277.284057617188
2997.5,8,3,15,15-Mar-0008 12:00:00,278.575500488281,279.828460693359,277.322570800781
3028,8,4,15,15-Apr-0008 00:00:00,278.813446044922,280.360443115234,277.266479492188
3058.5,8,5,15,15-May-0008 12:00:00,278.755279541016,280.262329101562,277.248229980469
3089,8,6,15,15-Jun-0008 00:00:00,278.021240234375,278.746643066406,277.295837402344
3119.5,8,7,15,15-Jul-0008 12:00:00,276.380218505859,275.464141845703,277.296325683594
3150.5,8,8,15,15-Aug-0008 12:00:00,274.776336669922,272.402282714844,277.150390625
3181,8,9,15,15-Sep-0008 00:00:00,274.735137939453,272.498687744141,276.971557617188
3211.5,8,10,15,15-Oct-0008 12:00:00,275.770233154297,274.606140136719,276.934356689453
3242,8,11,15,15-Nov-0008 00:00:00,276.772613525391,276.483184814453,277.062042236328
3272.5,8,12,15,15-Dec-0008 12:00:00,277.407257080078,277.723449707031,277.091094970703
3303.5,9,1,15,15-Jan-0009 12:00:00,277.864654541016,278.543853759766,277.185424804688
3333,9,2,14,14-Feb-0009 00:00:00,278.244201660156,279.196563720703,277.291870117188
3362.5,9,3,15,15-Mar-0009 12:00:00,278.582336425781,279.835296630859,277.329406738281
3393,9,4,15,15-Apr-0009 00:00:00,278.818939208984,280.365936279297,277.271942138672
3423.5,9,5,15,15-May-0009 12:00:00,278.759155273438,280.266204833984,277.252105712891
3454,9,6,15,15-Jun-0009 00:00:00,278.023315429688,278.748718261719,277.297912597656
3484.5,9,7,15,15-Jul-0009 12:00:00,276.380432128906,275.46435546875,277.296539306641
3515.5,9,8,15,15-Aug-0009 12:00:00,274.774719238281,272.400665283203,277.148742675781
3546,9,9,15,15-Sep-0009 00:00:00,274.731781005859,272.495330810547,276.968231201172
3576.5,9,10,15,15-Oct-0009 12:00:00,275.765411376953,274.601287841797,276.929534912109
3607,9,11,15,15-Nov-0009 00:00:00,276.7666015625,276.477172851562,277.056030273438
3637.5,9,12,15,15-Dec-0009 12:00:00,277.400482177734,277.716644287109,277.084289550781
3668.5,10,1,15,15-Jan-0010 12:00:00,277.857604980469,278.536804199219,277.178375244141
3698,10,2,14,14-Feb-0010 00:00:00,278.237518310547,279.189849853516,277.285186767578
3727.5,10,3,15,15-Mar-0010 12:00:00,278.576690673828,279.829620361328,277.32373046875
3758,10,4,15,15-Apr-0010 00:00:00,278.814910888672,280.361907958984,277.267913818359
3788.5,10,5,15,15-May-0010 12:00:00,278.757232666016,280.264282226562,277.250183105469
3819,10,6,15,15-Jun-0010 00:00:00,278.023864746094,278.749267578125,277.298461914062
3849.5,10,7,15,15-Jul-0010 12:00:00,276.383728027344,275.467620849609,277.2998046875
3880.5,10,8,15,15-Aug-0010 12:00:00,274.780822753906,272.406799316406,277.154876708984
3911,10,9,15,15-Sep-0010 00:00:00,274.740753173828,272.504333496094,276.977203369141
3941.5,10,10,15,15-Oct-0010 12:00:00,275.777130126953,274.613006591797,276.941253662109
3972,10,11,15,15-Nov-0010 00:00:00,276.780822753906,276.491394042969,277.070251464844
4002.5,10,12,15,15-Dec-0010 12:00:00,277.416870117188,277.733062744141,277.100677490234
4033.5,11,1,15,15-Jan-0011 12:00:00,277.875701904297,278.554901123047,277.196472167969
4063,11,2,14,14-Feb-0011 00:00:00,278.256713867188,279.209075927734,277.304382324219
4092.5,11,3,15,15-Mar-0011 12:00:00,278.596313476562,279.849243164062,277.343383789062
4123,11,4,15,15-Apr-0011 00:00:00,278.834350585938,280.38134765625,277.287353515625
4153.5,11,5,15,15-May-0011 12:00:00,278.775909423828,280.282958984375,277.268859863281
4184,11,6,15,15-Jun-0011 00:00:00,278.041351318359,278.766754150391,277.315948486328
4214.5,11,7,15,15-Jul-0011 12:00:00,276.399688720703,275.483581542969,277.315765380859
4245.5,11,8,15,15-Aug-0011 12:00:00,274.795013427734,272.420959472656,277.169067382812
4276,11,9,15,15-Sep-0011 00:00:00,274.753021240234,272.516571044922,276.989440917969
4306.5,11,10,15,15-Oct-0011 12:00:00,275.787384033203,274.623260498047,276.951507568359
4337,11,11,15,15-Nov-0011 00:00:00,276.789154052734,276.499725341797,277.078582763672
4367.5,11,12,15,15-Dec-0011 12:00:00,277.423400878906,277.739593505859,277.107208251953
4398.5,12,1,15,15-Jan-0012 12:00:00,277.880676269531,278.559875488281,277.201446533203
4428.5,12,2,14,14-Feb-0012 12:00:00,278.260498046875,279.212829589844,277.308135986328
4458.5,12,3,15,15-Mar-0012 12:00:00,278.599273681641,279.852233886719,277.346343994141
4489,12,4,15,15-Apr-0012 00:00:00,278.8369140625,280.383911132812,277.289916992188
4519.5,12,5,15,15-May-0012 12:00:00,278.778442382812,280.285491943359,277.271392822266
4550,12,6,15,15-Jun-0012 00:00:00,278.044128417969,278.76953125,277.318725585938
4580.5,12,7,15,15-Jul-0012 12:00:00,276.402862548828,275.486785888672,277.318969726562
4611.5,12,8,15,15-Aug-0012 12:00:00,274.798767089844,272.424743652344,277.172821044922
4642,12,9,15,15-Sep-0012 00:00:00,274.757446289062,272.52099609375,276.993865966797
4672.5,12,10,15,15-Oct-0012 12:00:00,275.79248046875,274.628387451172,276.956604003906
4703,12,11,15,15-Nov-0012 00:00:00,276.794891357422,276.505462646484,277.084320068359
4733.5,12,12,15,15-Dec-0012 12:00:00,277.429626464844,277.745819091797,277.113433837891
4764.5,13,1,15,15-Jan-0013 12:00:00,277.88720703125,278.566436767578,277.207977294922
4794,13,2,14,14-Feb-0013 00:00:00,278.26708984375,279.219421386719,277.314758300781
4823.5,13,3,15,15-Mar-0013 12:00:00,278.605651855469,279.858581542969,277.352722167969
4854,13,4,15,15-Apr-0013 00:00:00,278.842742919922,280.389739990234,277.295745849609
4884.5,13,5,15,15-May-0013 12:00:00,278.783508300781,280.290557861328,277.276458740234
4915,13,6,15,15-Jun-0013 00:00:00,278.048217773438,278.773620605469,277.322814941406
4945.5,13,7,15,15-Jul-0013 12:00:00,276.405883789062,275.489807128906,277.321990966797
4976.5,13,8,15,15-Aug-0013 12:00:00,274.800659179688,272.426605224609,277.174713134766
5007,13,9,15,15-Sep-0013 00:00:00,274.758148193359,272.521697998047,276.994567871094
5037.5,13,10,15,15-Oct-0013 12:00:00,275.792083740234,274.627960205078,276.956207275391
5068,13,11,15,15-Nov-0013 00:00:00,276.79345703125,276.504028320312,277.082885742188
5098.5,13,12,15,15-Dec-0013 12:00:00,277.427368164062,277.743530273438,277.111175537109
5129.5,14,1,15,15-Jan-0014 12:00:00,277.884307861328,278.563537597656,277.205108642578
5159,14,2,14,14-Feb-0014 00:00:00,278.263854980469,279.216186523438,277.311492919922
5188.5,14,3,15,15-Mar-0014 12:00:00,278.602386474609,279.855346679688,277.349456787109
5219,14,4,15,15-Apr-0014 00:00:00,278.839813232422,280.386810302734,277.292816162109
5249.5,14,5,15,15-May-0014 12:00:00,278.781158447266,280.288208007812,277.274108886719
5280,14,6,15,15-Jun-0014 00:00:00,278.046722412109,278.772125244141,277.321319580078
5310.5,14,7,15,15-Jul-0014 12:00:00,276.405426025391,275.489318847656,277.321502685547
5341.5,14,8,15,15-Aug-0014 12:00:00,274.801361083984,272.427307128906,277.175415039062
5372,14,9,15,15-Sep-0014 00:00:00,274.760131835938,272.523712158203,276.99658203125
5402.5,14,10,15,15-Oct-0014 12:00:00,275.79541015625,274.631286621094,276.959533691406
5433,14,11,15,15-Nov-0014 00:00:00,276.798126220703,276.508697509766,277.087554931641
5463.5,14,12,15,15-Dec-0014 12:00:00,277.433319091797,277.74951171875,277.117156982422
5494.5,15,1,15,15-Jan-0015 12:00:00,277.891510009766,278.570739746094,277.212280273438
5524,15,2,14,14-Feb-0015 00:00:00,278.272125244141,279.224456787109,277.319793701172
5553.5,15,3,15,15-Mar-0015 12:00:00,278.611572265625,279.864532470703,277.358642578125
5584,15,4,15,15-Apr-0015 00:00:00,278.849700927734,280.396697998047,277.302703857422
5614.5,15,5,15,15-May-0015 12:00:00,278.791595458984,280.298645019531,277.284545898438
5645,15,6,15,15-Jun-0015 00:00:00,278.057495117188,278.782897949219,277.332092285156
5675.5,15,7,15,15-Jul-0015 12:00:00,276.416412353516,275.500305175781,277.332489013672
5706.5,15,8,15,15-Aug-0015 12:00:00,274.812408447266,272.438354492188,277.186462402344
5737,15,9,15,15-Sep-0015 00:00:00,274.771087646484,272.53466796875,277.007537841797
5767.5,15,10,15,15-Oct-0015 12:00:00,275.80615234375,274.642028808594,276.970275878906
5798,15,11,15,15-Nov-0015 00:00:00,276.808563232422,276.519134521484,277.097991943359
5828.5,15,12,15,15-Dec-0015 12:00:00,277.443359375,277.759552001953,277.127166748047
5859.5,16,1,15,15-Jan-0016 12:00:00,277.901031494141,278.580261230469,277.221832275391
5889.5,16,2,14,14-Feb-0016 12:00:00,278.281097412109,279.233428955078,277.328765869141
5919.5,16,3,15,15-Mar-0016 12:00:00,278.619903564453,279.872863769531,277.366973876953
5950,16,4,15,15-Apr-0016 00:00:00,278.857360839844,280.404357910156,277.310363769531
5980.5,16,5,15,15-May-0016 12:00:00,278.798553466797,280.305603027344,277.29150390625
6011,16,6,15,15-Jun-0016 00:00:00,278.063751220703,278.789154052734,277.338348388672
6041.5,16,7,15,15-Jul-0016 12:00:00,276.421936035156,275.505859375,277.338043212891
6072.5,16,8,15,15-Aug-0016 12:00:00,274.817260742188,272.443206787109,277.191314697266
6103,16,9,15,15-Sep-0016 00:00:00,274.775329589844,272.538879394531,277.011779785156
6133.5,16,10,15,15-Oct-0016 12:00:00,275.809844970703,274.645721435547,276.973968505859
6164,16,11,15,15-Nov-0016 00:00:00,276.811767578125,276.522338867188,277.101196289062
6194.5,16,12,15,15-Dec-0016 12:00:00,277.446166992188,277.762359619141,277.129974365234
6225.5,17,1,15,15-Jan-0017 12:00:00,277.903594970703,278.582794189453,277.224365234375
6255,17,2,14,14-Feb-0017 00:00:00,278.283508300781,279.235870361328,277.331176757812
6284.5,17,3,15,15-Mar-0017 12:00:00,278.622375488281,279.875305175781,277.369445800781
6315,17,4,15,15-Apr-0017 00:00:00,278.860015869141,280.407012939453,277.313018798828
6345.5,17,5,15,15-May-0017 12:00:00,278.801544189453,280.30859375,277.294494628906
6376,17,6,15,15-Jun-0017 00:00:00,278.067169189453,278.792572021484,277.341766357422
6406.5,17,7,15,15-Jul-0017 12:00:00,276.425872802734,275.509765625,277.341949462891
6437.5,17,8,15,15-Aug-0017 12:00:00,274.821746826172,272.447692871094,277.195770263672
6468,17,9,15,15-Sep-0017 00:00:00,274.780364990234,272.543914794922,277.016784667969
6498.5,17,10,15,15-Oct-0017 12:00:00,275.815399169922,274.651275634766,276.979522705078
6529,17,11,15,15-Nov-0017 00:00:00,276.817810058594,276.528381347656,277.107238769531
6559.5,17,12,15,15-Dec-0017 12:00:00,277.45263671875,277.768798828125,277.136444091797
6590.5,18,1,15,15-Jan-0018 12:00:00,277.910339355469,278.589569091797,277.231109619141
6620,18,2,14,14-Feb-0018 00:00:00,278.290435791016,279.242767333984,277.338073730469
6649.5,18,3,15,15-Mar-0018 12:00:00,278.629272460938,279.882202148438,277.376312255859
6680,18,4,15,15-Apr-0018 00:00:00,278.86669921875,280.413696289062,277.319702148438
6710.5,18,5,15,15-May-0018 12:00:00,278.807830810547,280.314880371094,277.30078125
6741,18,6,15,15-Jun-0018 00:00:00,278.072967529297,278.798370361328,277.347564697266
6771.5,18,7,15,15-Jul-0018 12:00:00,276.431060791016,275.514984130859,277.34716796875
6802.5,18,8,15,15-Aug-0018 12:00:00,274.826263427734,272.452209472656,277.200317382812
6833,18,9,15,15-Sep-0018 00:00:00,274.784149169922,272.547729492188,277.020599365234
6863.5,18,10,15,15-Oct-0018 12:00:00,275.818481445312,274.654357910156,276.982604980469
6894,18,11,15,15-Nov-0018 00:00:00,276.820190429688,276.53076171875,277.109619140625
6924.5,18,12,15,15-Dec-0018 12:00:00,277.454345703125,277.7705078125,277.138153076172
6955.5,19,1,15,15-Jan-0019 12:00:00,277.911468505859,278.590698242188,277.232269287109
6985,19,2,14,14-Feb-0019 00:00:00,278.291076660156,279.243438720703,277.338745117188
7014.5,19,3,15,15-Mar-0019 12:00:00,278.629608154297,279.882537841797,277.376647949219
7045,19,4,15,15-Apr-0019 00:00:00,278.866882324219,280.413879394531,277.319885253906
7075.5,19,5,15,15-May-0019 12:00:00,278.808013916016,280.315063476562,277.300964355469
7106,19,6,15,15-Jun-0019 00:00:00,278.0732421875,278.798645019531,277.347839355469
7136.5,19,7,15,15-Jul-0019 12:00:00,276.431579589844,275.515502929688,277.347686767578
7167.5,19,8,15,15-Aug-0019 12:00:00,274.827087402344,272.453033447266,277.201141357422
7198,19,9,15,15-Sep-0019 00:00:00,274.785400390625,272.548980712891,277.021850585938
7228.5,19,10,15,15-Oct-0019 12:00:00,275.820190429688,274.656066894531,276.984283447266
7259,19,11,15,15-Nov-0019 00:00:00,276.822387695312,276.532958984375,277.11181640625
7289.5,19,12,15,15-Dec-0019 12:00:00,277.457061767578,277.773223876953,277.140869140625
7320.5,20,1,15,15-Jan-0020 12:00:00,277.914703369141,278.593933105469,277.235504150391
7350.5,20,2,14,14-Feb-0020 12:00:00,278.294830322266,279.247161865234,277.342498779297
7380.5,20,3,15,15-Mar-0020 12:00:00,278.633819580078,279.886749267578,277.380859375
7411,20,4,15,15-Apr-0020 00:00:00,278.871520996094,280.418518066406,277.324523925781
7441.5,20,5,15,15-May-0020 12:00:00,278.81298828125,280.320037841797,277.305938720703
7472,20,6,15,15-Jun-0020 00:00:00,278.078552246094,278.803955078125,277.353149414062
7502.5,20,7,15,15-Jul-0020 12:00:00,276.437103271484,275.521026611328,277.353210449219
7533.5,20,8,15,15-Aug-0020 12:00:00,274.832763671875,272.458709716797,277.206817626953
7564,20,9,15,15-Sep-0020 00:00:00,274.791168212891,272.554718017578,277.027618408203
7594.5,20,10,15,15-Oct-0020 12:00:00,275.825927734375,274.661834716797,276.990051269531
7625,20,11,15,15-Nov-0020 00:00:00,276.828063964844,276.538635253906,277.117492675781
7655.5,20,12,15,15-Dec-0020 12:00:00,277.462554931641,277.778747558594,277.146362304688
7686.5,21,1,15,15-Jan-0021 12:00:00,277.919921875,278.599151611328,277.24072265625
7716,21,2,14,14-Feb-0021 00:00:00,278.299682617188,279.252014160156,277.347320556641
7745.5,21,3,15,15-Mar-0021 12:00:00,278.63818359375,279.89111328125,277.385223388672
7776,21,4,15,15-Apr-0021 00:00:00,278.875274658203,280.422271728516,277.328277587891
7806.5,21,5,15,15-May-0021 12:00:00,278.816070556641,280.323120117188,277.309020996094
7837,21,6,15,15-Jun-0021 00:00:00,278.080902099609,278.806304931641,277.355499267578
7867.5,21,7,15,15-Jul-0021 12:00:00,276.438720703125,275.522644042969,277.354827880859
7898.5,21,8,15,15-Aug-0021 12:00:00,274.833679199219,272.459625244141,277.207733154297
7929,21,9,15,15-Sep-0021 00:00:00,274.791381835938,272.554931640625,277.02783203125
7959.5,21,10,15,15-Oct-0021 12:00:00,275.825561523438,274.661437988281,276.989685058594
7990,21,11,15,15-Nov-0021 00:00:00,276.827209472656,276.537780761719,277.116638183594
8020.5,21,12,15,15-Dec-0021 12:00:00,277.461395263672,277.777587890625,277.145202636719
8051.5,22,1,15,15-Jan-0022 12:00:00,277.918640136719,278.597869873047,277.239440917969
8081,22,2,14,14-Feb-0022 00:00:00,278.298492431641,279.250823974609,277.346130371094
8110.5,22,3,15,15-Mar-0022 12:00:00,278.637329101562,279.890289306641,277.384399414062
8141,22,4,15,15-Apr-0022 00:00:00,278.875061035156,280.422058105469,277.328063964844
8171.5,22,5,15,15-May-0022 12:00:00,278.816772460938,280.323822021484,277.309722900391
8202,22,6,15,15-Jun-0022 00:00:00,278.082672119141,278.808074951172,277.357269287109
8232.5,22,7,15,15-Jul-0022 12:00:00,276.441711425781,275.525604248047,277.357788085938
8263.5,22,8,15,15-Aug-0022 12:00:00,274.837951660156,272.463897705078,277.212005615234
8294,22,9,15,15-Sep-0022 00:00:00,274.796997070312,272.560577392578,277.033447265625
8324.5,22,10,15,15-Oct-0022 12:00:00,275.832489013672,274.668365478516,276.996612548828
8355,22,11,15,15-Nov-0022 00:00:00,276.835327148438,276.5458984375,277.124755859375
8385.5,22,12,15,15-Dec-0022 12:00:00,277.470550537109,277.786743164062,277.154388427734
8416.5,23,1,15,15-Jan-0023 12:00:00,277.928649902344,278.607879638672,277.249450683594
8446,23,2,14,14-Feb-0023 00:00:00,278.30908203125,279.261413574219,277.356750488281
8475.5,23,3,15,15-Mar-0023 12:00:00,278.648193359375,279.901123046875,277.395233154297
8506,23,4,15,15-Apr-0023 00:00:00,278.885833740234,280.432800292969,277.338836669922
8536.5,23,5,15,15-May-0023 12:00:00,278.827056884766,280.334106445312,277.320007324219
8567,23,6,15,15-Jun-0023 00:00:00,278.092193603516,278.817596435547,277.366790771484
8597.5,23,7,15,15-Jul-0023 12:00:00,276.450286865234,275.5341796875,277.366363525391
8628.5,23,8,15,15-Aug-0023 12:00:00,274.845397949219,272.471343994141,277.219451904297
8659,23,9,15,15-Sep-0023 00:00:00,274.803253173828,272.566802978516,277.039672851562
8689.5,23,10,15,15-Oct-0023 12:00:00,275.837493896484,274.673370361328,277.001617431641
8720,23,11,15,15-Nov-0023 00:00:00,276.839202880859,276.549743652344,277.128631591797
8750.5,23,12,15,15-Dec-0023 12:00:00,277.473388671875,277.78955078125,277.157196044922
8781.5,24,1,15,15-Jan-0024 12:00:00,277.930603027344,278.609832763672,277.251403808594
8811.5,24,2,14,14-Feb-0024 12:00:00,278.310424804688,279.262756347656,277.358093261719
8841.5,24,3,15,15-Mar-0024 12:00:00,278.649261474609,279.902191162109,277.396301269531
8872,24,4,15,15-Apr-0024 00:00:00,278.886993408203,280.433959960938,277.339996337891
8902.5,24,5,15,15-May-0024 12:00:00,278.828674316406,280.335723876953,277.321624755859
8933,24,6,15,15-Jun-0024 00:00:00,278.094604492188,278.820007324219,277.369201660156
8963.5,24,7,15,15-Jul-0024 12:00:00,276.453704833984,275.53759765625,277.369781494141
8994.5,24,8,15,15-Aug-0024 12:00:00,274.849975585938,272.475921630859,277.224029541016
9025,24,9,15,15-Sep-0024 00:00:00,274.80908203125,272.572631835938,277.045501708984
9055.5,24,10,15,15-Oct-0024 12:00:00,275.844573974609,274.680450439453,277.008697509766
9086,24,11,15,15-Nov-0024 00:00:00,276.847442626953,276.558013916016,277.136871337891
9116.5,24,12,15,15-Dec-0024 12:00:00,277.482666015625,277.798858642578,277.166473388672
9147.5,25,1,15,15-Jan-0025 12:00:00,277.940734863281,278.619964599609,277.261505126953
9177,25,2,14,14-Feb-0025 00:00:00,278.321075439453,279.273406982422,277.368743896484
9206.5,25,3,15,15-Mar-0025 12:00:00,278.660064697266,279.913024902344,277.407135009766
9237,25,4,15,15-Apr-0025 00:00:00,278.897552490234,280.444549560547,277.350555419922
9267.5,25,5,15,15-May-0025 12:00:00,278.838562011719,280.345611572266,277.331512451172
9298,25,6,15,15-Jun-0025 00:00:00,278.103454589844,278.828857421875,277.378051757812
9328.5,25,7,15,15-Jul-0025 12:00:00,276.461242675781,275.545135498047,277.377349853516
9359.5,25,8,15,15-Aug-0025 12:00:00,274.856079101562,272.482025146484,277.230133056641
9390,25,9,15,15-Sep-0025 00:00:00,274.813629150391,272.577178955078,277.050048828125
9420.5,25,10,15,15-Oct-0025 12:00:00,275.847595214844,274.683471679688,277.01171875
9451,25,11,15,15-Nov-0025 00:00:00,276.849029541016,276.559600830078,277.138458251953
9481.5,25,12,15,15-Dec-0025 12:00:00,277.483001708984,277.799194335938,277.166809082031
9512.5,26,1,15,15-Jan-0026 12:00:00,277.940093994141,278.619323730469,277.260864257812
9542,26,2,14,14-Feb-0026 00:00:00,278.31982421875,279.272186279297,277.367492675781
9571.5,26,3,15,15-Mar-0026 12:00:00,278.658660888672,279.91162109375,277.405731201172
9602,26,4,15,15-Apr-0026 00:00:00,278.896514892578,280.443511962891,277.349517822266
9632.5,26,5,15,15-May-0026 12:00:00,278.838470458984,280.345520019531,277.331420898438
9663,26,6,15,15-Jun-0026 00:00:00,278.104766845703,278.830169677734,277.379364013672
9693.5,26,7,15,15-Jul-0026 12:00:00,276.464324951172,275.548217773438,277.380401611328
9724.5,26,8,15,15-Aug-0026 12:00:00,274.861175537109,272.487152099609,277.235229492188
9755,26,9,15,15-Sep-0026 00:00:00,274.820953369141,272.584503173828,277.057373046875
9785.5,26,10,15,15-Oct-0026 12:00:00,275.857208251953,274.693084716797,277.021331787109
9816,26,11,15,15-Nov-0026 00:00:00,276.860931396484,276.571502685547,277.150360107422
9846.5,26,12,15,15-Dec-0026 12:00:00,277.4970703125,277.813232421875,277.180877685547
9877.5,27,1,15,15-Jan-0027 12:00:00,277.956085205078,278.635314941406,277.276885986328
9907,27,2,14,14-Feb-0027 00:00:00,278.337493896484,279.289825439453,277.385131835938
9936.5,27,3,15,15-Mar-0027 12:00:00,278.677551269531,279.930511474609,277.424621582031
9967,27,4,15,15-Apr-0027 00:00:00,278.916137695312,280.463134765625,277.369140625
9997.5,27,5,15,15-May-0027 12:00:00,278.858306884766,280.365356445312,277.351257324219
10028,27,6,15,15-Jun-0027 00:00:00,278.124298095703,278.849700927734,277.398895263672
10058.5,27,7,15,15-Jul-0027 12:00:00,276.483154296875,275.567077636719,277.399261474609
10089.5,27,8,15,15-Aug-0027 12:00:00,274.878967285156,272.504913330078,277.253021240234
10120,27,9,15,15-Sep-0027 00:00:00,274.837371826172,272.600952148438,277.073822021484
10150.5,27,10,15,15-Oct-0027 12:00:00,275.872100830078,274.707977294922,277.036224365234
10181,27,11,15,15-Nov-0027 00:00:00,276.874084472656,276.584655761719,277.163513183594
10211.5,27,12,15,15-Dec-0027 12:00:00,277.508422851562,277.824615478516,277.192230224609
10242.5,28,1,15,15-Jan-0028 12:00:00,277.965637207031,278.644866943359,277.286437988281
10272.5,28,2,14,14-Feb-0028 12:00:00,278.345245361328,279.297607421875,277.392913818359
10302.5,28,3,15,15-Mar-0028 12:00:00,278.683685302734,279.936614990234,277.430725097656
10333,28,4,15,15-Apr-0028 00:00:00,278.920776367188,280.4677734375,277.373779296875
10363.5,28,5,15,15-May-0028 12:00:00,278.861663818359,280.368713378906,277.354614257812
10394,28,6,15,15-Jun-0028 00:00:00,278.126617431641,278.852020263672,277.401214599609
10424.5,28,7,15,15-Jul-0028 12:00:00,276.484619140625,275.568542480469,277.400726318359
10455.5,28,8,15,15-Aug-0028 12:00:00,274.879791259766,272.505737304688,277.253845214844
10486,28,9,15,15-Sep-0028 00:00:00,274.837707519531,272.601287841797,277.074157714844
10516.5,28,10,15,15-Oct-0028 12:00:00,275.872100830078,274.707977294922,277.036224365234
10547,28,11,15,15-Nov-0028 00:00:00,276.873931884766,276.584503173828,277.163360595703
10577.5,28,12,15,15-Dec-0028 12:00:00,277.508209228516,277.824401855469,277.192047119141
10608.5,29,1,15,15-Jan-0029 12:00:00,277.965515136719,278.644744873047,277.286315917969
10638,29,2,14,14-Feb-0029 00:00:00,278.345336914062,279.297668457031,277.393005371094
10667.5,29,3,15,15-Mar-0029 12:00:00,278.684051513672,279.936981201172,277.431091308594
10698,29,4,15,15-Apr-0029 00:00:00,278.921508789062,280.468505859375,277.37451171875
10728.5,29,5,15,15-May-0029 12:00:00,278.862854003906,280.369903564453,277.355804443359
10759,29,6,15,15-Jun-0029 00:00:00,278.128295898438,278.853698730469,277.402893066406
10789.5,29,7,15,15-Jul-0029 12:00:00,276.48681640625,275.570709228516,277.402893066406
10820.5,29,8,15,15-Aug-0029 12:00:00,274.882476806641,272.508422851562,277.256530761719
